time(%Y-%m-%dT%H:%M:%S.%f),rel_time(sec),velocity(c/s)
2022-01-02T04:14:35.575000,875.55,116.73578643798828
2022-01-02T04:14:35.625000,875.6,104.77784729003906
2022-01-02T04:14:35.675000,875.65,-55.18009948730469
2022-01-02T04:14:35.725000,875.7,-21.138046264648438
2022-01-02T04:14:35.775000,875.75,98.90401458740234
2022-01-02T04:14:35.825000,875.8,-33.053924560546875
2022-01-02T04:14:35.875000,875.85,-12.011871337890625
2022-01-02T04:14:35.925000,875.9,27.030181884765625
2022-01-02T04:14:35.975000,875.95,-149.92774963378906
2022-01-02T04:14:36.025000,876.0,-128.88571166992188
2022-01-02T04:14:36.075000,876.05,12.156349182128906
2022-01-02T04:14:36.125000,876.1,-132.8015899658203
2022-01-02T04:14:36.175000,876.15,-140.75953674316406
2022-01-02T04:14:36.225000,876.2,112.28251647949219
2022-01-02T04:14:36.275000,876.25,-8.675430297851562
2022-01-02T04:14:36.325000,876.3,-103.63337707519531
2022-01-02T04:14:36.375000,876.35,47.40868377685547
2022-01-02T04:14:36.425000,876.4,42.45074462890625
2022-01-02T04:14:36.475000,876.45,54.4927978515625
2022-01-02T04:14:36.525000,876.5,72.53485107421875
2022-01-02T04:14:36.575000,876.55,24.57691192626953
2022-01-02T04:14:36.625000,876.6,-5.3810272216796875
2022-01-02T04:14:36.675000,876.65,37.66102600097656
2022-01-02T04:14:36.725000,876.7,54.70307922363281
2022-01-02T04:14:36.775000,876.75,-70.25486755371094
2022-01-02T04:14:36.825000,876.8,-142.2128143310547
2022-01-02T04:14:36.875000,876.85,-42.170745849609375
2022-01-02T04:14:36.925000,876.9,-15.128692626953125
2022-01-02T04:14:36.975000,876.95,-66.08663940429688
2022-01-02T04:14:37.025000,877.0,51.955413818359375
2022-01-02T04:14:37.075000,877.05,-36.002532958984375
2022-01-02T04:14:37.125000,877.1,-121.96047973632812
2022-01-02T04:14:37.175000,877.15,84.08158874511719
2022-01-02T04:14:37.225000,877.2,18.123641967773438
2022-01-02T04:14:37.275000,877.25,-45.83430480957031
2022-01-02T04:14:37.325000,877.3,52.20775604248047
2022-01-02T04:14:37.375000,877.35,-27.750198364257812
2022-01-02T04:14:37.425000,877.4,-82.7081298828125
2022-01-02T04:14:37.475000,877.45,117.33392333984375
2022-01-02T04:14:37.525000,877.5,137.3759765625
2022-01-02T04:14:37.575000,877.55,-132.5819549560547
2022-01-02T04:14:37.625000,877.6,-0.5399093627929688
2022-01-02T04:14:37.675000,877.65,12.502143859863281
2022-01-02T04:14:37.725000,877.7,-100.45579528808594
2022-01-02T04:14:37.775000,877.75,142.5862579345703
2022-01-02T04:14:37.825000,877.8,102.62831115722656
2022-01-02T04:14:37.875000,877.85,-72.32963562011719
2022-01-02T04:14:37.925000,877.9,-151.28758239746094
2022-01-02T04:14:37.975000,877.95,-48.245513916015625
2022-01-02T04:14:38.025000,878.0,31.796539306640625
2022-01-02T04:14:38.075000,878.05,-63.161407470703125
2022-01-02T04:14:38.125000,878.1,1.8806533813476562
2022-01-02T04:14:38.175000,878.15,-46.07728576660156
2022-01-02T04:14:38.225000,878.2,-67.03523254394531
2022-01-02T04:14:38.275000,878.25,44.00682067871094
2022-01-02T04:14:38.325000,878.3,-31.951126098632812
2022-01-02T04:14:38.375000,878.35,-172.90907287597656
2022-01-02T04:14:38.425000,878.4,-28.867019653320312
2022-01-02T04:14:38.475000,878.45,106.17504119873047
2022-01-02T04:14:38.525000,878.5,-103.78289794921875
2022-01-02T04:14:38.575000,878.55,-3.7408447265625
2022-01-02T04:14:38.625000,878.6,46.30120849609375
2022-01-02T04:14:38.675000,878.65,-218.65672302246094
2022-01-02T04:14:38.725000,878.7,0.38532257080078125
2022-01-02T04:14:38.775000,878.75,178.42738342285156
2022-01-02T04:14:38.825000,878.8,-15.530563354492188
2022-01-02T04:14:38.875000,878.85,-128.48851013183594
2022-01-02T04:14:38.925000,878.9,-100.44645690917969
2022-01-02T04:14:38.975000,878.95,-47.404388427734375
2022-01-02T04:14:39.025000,879.0,-97.36233520507812
2022-01-02T04:14:39.075000,879.05,29.679718017578125
2022-01-02T04:14:39.125000,879.1,10.721771240234375
2022-01-02T04:14:39.175000,879.15,-242.2361602783203
2022-01-02T04:14:39.225000,879.2,-65.19410705566406
2022-01-02T04:14:39.275000,879.25,8.847938537597656
2022-01-02T04:14:39.325000,879.3,-133.11000061035156
2022-01-02T04:14:39.375000,879.35,57.93205261230469
2022-01-02T04:14:39.425000,879.4,-3.0258941650390625
2022-01-02T04:14:39.475000,879.45,-234.9838409423828
2022-01-02T04:14:39.525000,879.5,-4.9417724609375
2022-01-02T04:14:39.575000,879.55,81.10028076171875
2022-01-02T04:14:39.625000,879.6,-99.857666015625
2022-01-02T04:14:39.675000,879.65,11.18438720703125
2022-01-02T04:14:39.725000,879.7,80.22644805908203
2022-01-02T04:14:39.775000,879.75,-38.73149108886719
2022-01-02T04:14:39.825000,879.8,-6.6894378662109375
2022-01-02T04:14:39.875000,879.85,-11.647384643554688
2022-01-02T04:14:39.925000,879.9,-196.60533142089844
2022-01-02T04:14:39.975000,879.95,-117.56327819824219
2022-01-02T04:14:40.025000,880.0,74.4787826538086
2022-01-02T04:14:40.075000,880.05,-16.479156494140625
2022-01-02T04:14:40.125000,880.1,-42.437103271484375
2022-01-02T04:14:40.175000,880.15,-79.39505004882812
2022-01-02T04:14:40.225000,880.2,-192.3529815673828
2022-01-02T04:14:40.275000,880.25,-49.31092834472656
2022-01-02T04:14:40.325000,880.3,135.7311248779297
2022-01-02T04:14:40.375000,880.35,88.77317810058594
2022-01-02T04:14:40.425000,880.4,-71.18476867675781
2022-01-02T04:14:40.475000,880.45,-73.14271545410156
2022-01-02T04:14:40.525000,880.5,6.899345397949219
2022-01-02T04:14:40.575000,880.55,70.94140625
2022-01-02T04:14:40.625000,880.6,90.98345947265625
2022-01-02T04:14:40.675000,880.65,-55.9744873046875
2022-01-02T04:14:40.725000,880.7,-129.93243408203125
2022-01-02T04:14:40.775000,880.75,-40.890380859375
2022-01-02T04:14:40.825000,880.8,80.15168762207031
2022-01-02T04:14:40.875000,880.85,7.1937408447265625
2022-01-02T04:14:40.925000,880.9,-175.7642059326172
2022-01-02T04:14:40.975000,880.95,-101.72215270996094
2022-01-02T04:14:41.025000,881.0,-34.68009948730469
2022-01-02T04:14:41.075000,881.05,20.361961364746094
2022-01-02T04:14:41.125000,881.1,81.40402221679688
2022-01-02T04:14:41.175000,881.15,-197.55393981933594
2022-01-02T04:14:41.225000,881.2,-263.5118408203125
2022-01-02T04:14:41.275000,881.25,112.53018951416016
2022-01-02T04:14:41.325000,881.3,170.57223510742188
2022-01-02T04:14:41.375000,881.35,2.6142959594726562
2022-01-02T04:14:41.425000,881.4,-21.343643188476562
2022-01-02T04:14:41.475000,881.45,-155.3015899658203
2022-01-02T04:14:41.525000,881.5,-90.25953674316406
2022-01-02T04:14:41.575000,881.55,251.78253173828125
2022-01-02T04:14:41.625000,881.6,223.8245849609375
2022-01-02T04:14:41.675000,881.65,-67.13336181640625
2022-01-02T04:14:41.725000,881.7,-140.09129333496094
2022-01-02T04:14:41.775000,881.75,-62.04925537109375
2022-01-02T04:14:41.825000,881.8,10.992805480957031
2022-01-02T04:14:41.875000,881.85,73.03486633300781
2022-01-02T04:14:41.925000,881.9,42.07691955566406
2022-01-02T04:14:41.975000,881.95,-106.88102722167969
2022-01-02T04:14:42.025000,882.0,-143.83897399902344
2022-01-02T04:14:42.075000,882.05,49.203086853027344
2022-01-02T04:14:42.125000,882.1,115.2451400756836
2022-01-02T04:14:42.175000,882.15,-74.71279907226562
2022-01-02T04:14:42.225000,882.2,-163.67076110839844
2022-01-02T04:14:42.275000,882.25,-36.628692626953125
2022-01-02T04:14:42.325000,882.3,107.41336822509766
2022-01-02T04:14:42.375000,882.35,160.45541381835938
2022-01-02T04:14:42.425000,882.4,-6.5025177001953125
2022-01-02T04:14:42.475000,882.45,-200.46046447753906
2022-01-02T04:14:42.525000,882.5,-4.4184112548828125
2022-01-02T04:14:42.575000,882.55,213.6236572265625
2022-01-02T04:14:42.625000,882.6,131.66571044921875
2022-01-02T04:14:42.675000,882.65,13.707756042480469
2022-01-02T04:14:42.725000,882.7,-46.25018310546875
2022-01-02T04:14:42.775000,882.75,-81.2081298828125
2022-01-02T04:14:42.825000,882.8,78.83392333984375
2022-01-02T04:14:42.875000,882.85,168.8759765625
2022-01-02T04:14:42.925000,882.9,-93.08195495605469
2022-01-02T04:14:42.975000,882.95,-126.03990173339844
2022-01-02T04:14:43.025000,883.0,6.0021514892578125
2022-01-02T04:14:43.075000,883.05,-4.9557952880859375
2022-01-02T04:14:43.125000,883.1,71.08626556396484
2022-01-02T04:14:43.175000,883.15,4.128318786621094
2022-01-02T04:14:43.225000,883.2,-127.82962036132812
2022-01-02T04:14:43.275000,883.25,-9.787567138671875
2022-01-02T04:14:43.325000,883.3,135.25448608398438
2022-01-02T04:14:43.375000,883.35,100.29654693603516
2022-01-02T04:14:43.425000,883.4,-97.66139221191406
2022-01-02T04:14:43.475000,883.45,-102.61933898925781
2022-01-02T04:14:43.525000,883.5,102.42271423339844
2022-01-02T04:14:43.575000,883.55,163.4647674560547
2022-01-02T04:14:43.625000,883.6,168.50682067871094
2022-01-02T04:14:43.675000,883.65,38.54888153076172
2022-01-02T04:14:43.725000,883.7,-160.40907287597656
2022-01-02T04:14:43.775000,883.75,-72.36700439453125
2022-01-02T04:14:43.825000,883.8,133.675048828125
2022-01-02T04:14:43.875000,883.85,197.71710205078125
2022-01-02T04:14:43.925000,883.9,24.75916290283203
2022-01-02T04:14:43.975000,883.95,-185.1987762451172
2022-01-02T04:14:44.025000,884.0,-130.15672302246094
2022-01-02T04:14:44.075000,884.05,50.88533020019531
2022-01-02T04:14:44.125000,884.1,173.92738342285156
2022-01-02T04:14:44.175000,884.15,38.969444274902344
2022-01-02T04:14:44.225000,884.2,-192.98851013183594
2022-01-02T04:14:44.275000,884.25,6.053558349609375
2022-01-02T04:14:44.325000,884.3,121.09561157226562
2022-01-02T04:14:44.375000,884.35,-47.862335205078125
2022-01-02T04:14:44.425000,884.4,40.179725646972656
2022-01-02T04:14:44.475000,884.45,-2.7782135009765625
2022-01-02T04:14:44.525000,884.5,-20.736160278320312
2022-01-02T04:14:44.575000,884.55,203.30589294433594
2022-01-02T04:14:44.625000,884.6,143.3479461669922
2022-01-02T04:14:44.675000,884.65,13.390007019042969
2022-01-02T04:14:44.725000,884.7,-28.56793212890625
2022-01-02T04:14:44.775000,884.75,-100.52587890625
2022-01-02T04:14:44.825000,884.8,38.51617431640625
2022-01-02T04:14:44.875000,884.85,149.5582275390625
2022-01-02T04:14:44.925000,884.9,-15.39971923828125
2022-01-02T04:14:44.975000,884.95,-76.35765075683594
2022-01-02T04:14:45.025000,885.0,-100.31559753417969
2022-01-02T04:14:45.075000,885.05,-35.27354431152344
2022-01-02T04:14:45.125000,885.1,161.7685089111328
2022-01-02T04:14:45.175000,885.15,28.810569763183594
2022-01-02T04:14:45.225000,885.2,-54.14738464355469
2022-01-02T04:14:45.275000,885.25,-2.1053237915039062
2022-01-02T04:14:45.325000,885.3,-69.06326293945312
2022-01-02T04:14:45.375000,885.35,30.978790283203125
2022-01-02T04:14:45.425000,885.4,32.020843505859375
2022-01-02T04:14:45.475000,885.45,-38.937103271484375
2022-01-02T04:14:45.525000,885.5,63.104957580566406
2022-01-02T04:14:45.575000,885.55,59.14701843261719
2022-01-02T04:14:45.625000,885.6,6.1890716552734375
2022-01-02T04:14:45.675000,885.65,-6.7688751220703125
2022-01-02T04:14:45.725000,885.7,-35.72682189941406
2022-01-02T04:14:45.775000,885.75,-68.68475341796875
2022-01-02T04:14:45.825000,885.8,-5.6427001953125
2022-01-02T04:14:45.875000,885.85,105.39935302734375
2022-01-02T04:14:45.925000,885.9,0.44140625
2022-01-02T04:14:45.975000,885.95,-90.51654052734375
2022-01-02T04:14:46.025000,886.0,-48.47447204589844
2022-01-02T04:14:46.075000,886.05,-24.432418823242188
2022-01-02T04:14:46.125000,886.1,-2.3903656005859375
2022-01-02T04:14:46.175000,886.15,-13.348312377929688
2022-01-02T04:14:46.225000,886.2,-71.30625915527344
2022-01-02T04:14:46.275000,886.25,-147.2642059326172
2022-01-02T04:14:46.325000,886.3,-54.222137451171875
2022-01-02T04:14:46.375000,886.35,30.819915771484375
2022-01-02T04:14:46.425000,886.4,-24.138031005859375
2022-01-02T04:14:46.475000,886.45,1.904022216796875
2022-01-02T04:14:46.525000,886.5,9.946083068847656
2022-01-02T04:14:46.575000,886.55,-24.011856079101562
2022-01-02T04:14:46.625000,886.6,1.0301971435546875
2022-01-02T04:14:46.675000,886.65,-5.9277496337890625
2022-01-02T04:14:46.725000,886.7,-75.88569641113281
2022-01-02T04:14:46.775000,886.75,16.15636444091797
2022-01-02T04:14:46.825000,886.8,-2.80157470703125
2022-01-02T04:14:46.875000,886.85,-94.759521484375
2022-01-02T04:14:46.925000,886.9,-50.71746826171875
2022-01-02T04:14:46.975000,886.95,-244.67539978027344
2022-01-02T04:14:47.025000,887.0,-126.63336181640625
2022-01-02T04:14:47.075000,887.05,118.40869903564453
2022-01-02T04:14:47.125000,887.1,-64.54924011230469
2022-01-02T04:14:47.175000,887.15,-114.50718688964844
2022-01-02T04:14:47.225000,887.2,-181.4651336669922
2022-01-02T04:14:47.275000,887.25,-170.42308044433594
2022-01-02T04:14:47.325000,887.3,38.618980407714844
2022-01-02T04:14:47.375000,887.35,-22.338958740234375
2022-01-02T04:14:47.425000,887.4,-68.29690551757812
2022-01-02T04:14:47.475000,887.45,-0.254852294921875
2022-01-02T04:14:47.525000,887.5,-47.212799072265625
2022-01-02T04:14:47.575000,887.55,-59.170745849609375
2022-01-02T04:14:47.625000,887.6,-19.128677368164062
2022-01-02T04:14:47.675000,887.65,-50.08662414550781
2022-01-02T04:14:47.725000,887.7,-127.04457092285156
2022-01-02T04:14:47.775000,887.75,-55.00251770019531
2022-01-02T04:14:47.825000,887.8,74.03954315185547
2022-01-02T04:14:47.875000,887.85,-57.91839599609375
2022-01-02T04:14:47.925000,887.9,-173.87635803222656
2022-01-02T04:14:47.975000,887.95,-75.83428955078125
2022-01-02T04:14:48.025000,888.0,-44.792236328125
2022-01-02T04:14:48.075000,888.05,10.249824523925781
2022-01-02T04:14:48.125000,888.1,33.29187774658203
2022-01-02T04:14:48.175000,888.15,-157.6660614013672
2022-01-02T04:14:48.225000,888.2,-226.62400817871094
2022-01-02T04:14:48.275000,888.25,-39.58195495605469
2022-01-02T04:14:48.325000,888.3,39.460105895996094
2022-01-02T04:14:48.375000,888.35,-30.497833251953125
2022-01-02T04:14:48.425000,888.4,-95.45578002929688
2022-01-02T04:14:48.475000,888.45,-159.4137420654297
2022-01-02T04:14:48.525000,888.5,-59.371673583984375
2022-01-02T04:14:48.575000,888.55,111.67037963867188
2022-01-02T04:14:48.625000,888.6,51.712440490722656
2022-01-02T04:14:48.675000,888.65,-104.24549865722656
2022-01-02T04:14:48.725000,888.7,-123.20344543457031
2022-01-02T04:14:48.775000,888.75,-91.16139221191406
2022-01-02T04:14:48.825000,888.8,-16.119338989257812
2022-01-02T04:14:48.875000,888.85,-11.077285766601562
2022-01-02T04:14:48.925000,888.9,-168.0352325439453
2022-01-02T04:14:48.975000,888.95,-116.9931640625
2022-01-02T04:14:49.025000,889.0,49.04888916015625
2022-01-02T04:14:49.075000,889.05,0.0909423828125
2022-01-02T04:14:49.125000,889.1,-88.86700439453125
2022-01-02T04:14:49.175000,889.15,-76.82493591308594
2022-01-02T04:14:49.225000,889.2,-131.7828826904297
2022-01-02T04:14:49.275000,889.25,-147.74082946777344
2022-01-02T04:14:49.325000,889.3,19.301223754882812
2022-01-02T04:14:49.375000,889.35,105.3432846069336
2022-01-02T04:14:49.425000,889.4,-2.6146621704101562
2022-01-02T04:14:49.475000,889.45,-163.57261657714844
2022-01-02T04:14:49.525000,889.5,-102.53054809570312
2022-01-02T04:14:49.575000,889.55,72.51150512695312
2022-01-02T04:14:49.625000,889.6,76.55355834960938
2022-01-02T04:14:49.675000,889.65,-25.404388427734375
2022-01-02T04:14:49.725000,889.7,-192.36231994628906
2022-01-02T04:14:49.775000,889.75,-183.3202667236328
2022-01-02T04:14:49.825000,889.8,28.721786499023438
2022-01-02T04:14:49.875000,889.85,81.76383972167969
2022-01-02T04:14:49.925000,889.9,-5.1941070556640625
2022-01-02T04:14:49.975000,889.95,-49.15203857421875
2022-01-02T04:14:50.025000,890.0,-41.1099853515625
2022-01-02T04:14:50.075000,890.05,54.93206787109375
2022-01-02T04:14:50.125000,890.1,56.97412109375
2022-01-02T04:14:50.175000,890.15,-130.9838104248047
2022-01-02T04:14:50.225000,890.2,-235.94175720214844
2022-01-02T04:14:50.275000,890.25,-153.8997039794922
2022-01-02T04:14:50.325000,890.3,167.14234924316406
2022-01-02T04:14:50.375000,890.35,215.1844024658203
2022-01-02T04:14:50.425000,890.4,-113.77354431152344
2022-01-02T04:14:50.475000,890.45,-134.7314910888672
2022-01-02T04:14:50.525000,890.5,-92.68942260742188
2022-01-02T04:14:50.575000,890.55,23.352630615234375
2022-01-02T04:14:50.625000,890.6,256.3946838378906
2022-01-02T04:14:50.675000,890.65,50.436744689941406
2022-01-02T04:14:50.725000,890.7,-251.5211944580078
2022-01-02T04:14:50.775000,890.75,-128.47914123535156
2022-01-02T04:14:50.825000,890.8,15.562911987304688
2022-01-02T04:14:50.875000,890.85,9.604965209960938
2022-01-02T04:14:50.925000,890.9,58.64702606201172
2022-01-02T04:14:50.975000,890.95,-44.31092834472656
2022-01-02T04:14:51.025000,891.0,-79.26885986328125
2022-01-02T04:14:51.075000,891.05,-13.226806640625
2022-01-02T04:14:51.125000,891.1,8.81524658203125
2022-01-02T04:14:51.175000,891.15,47.8572998046875
2022-01-02T04:14:51.225000,891.2,-77.10064697265625
2022-01-02T04:14:51.275000,891.25,-142.05857849121094
2022-01-02T04:14:51.325000,891.3,-25.016525268554688
2022-01-02T04:14:51.375000,891.35,60.02552795410156
2022-01-02T04:14:51.425000,891.4,-20.932418823242188
2022-01-02T04:14:51.475000,891.45,-44.89036560058594
2022-01-02T04:14:51.525000,891.5,0.15169525146484375
2022-01-02T04:14:51.575000,891.55,54.193748474121094
2022-01-02T04:14:51.625000,891.6,144.23580932617188
2022-01-02T04:14:51.675000,891.65,-7.722137451171875
2022-01-02T04:14:51.725000,891.7,-55.680084228515625
2022-01-02T04:14:51.775000,891.75,0.36197662353515625
2022-01-02T04:14:51.825000,891.8,15.404029846191406
2022-01-02T04:14:51.875000,891.85,78.44609069824219
2022-01-02T04:14:51.925000,891.9,-31.511856079101562
2022-01-02T04:14:51.975000,891.95,-99.46980285644531
2022-01-02T04:14:52.025000,892.0,-119.42774963378906
2022-01-02T04:14:52.075000,892.05,-28.38568115234375
2022-01-02T04:14:52.125000,892.1,115.6563720703125
2022-01-02T04:14:52.175000,892.15,75.69842529296875
2022-01-02T04:14:52.225000,892.2,28.740478515625
2022-01-02T04:14:52.275000,892.25,-36.21746826171875
2022-01-02T04:14:52.325000,892.3,11.824592590332031
2022-01-02T04:14:52.375000,892.35,106.86665344238281
2022-01-02T04:14:52.425000,892.4,13.908706665039062
2022-01-02T04:14:52.475000,892.45,-62.04924011230469
2022-01-02T04:14:52.525000,892.5,28.992820739746094
2022-01-02T04:14:52.575000,892.55,102.03487396240234
2022-01-02T04:14:52.625000,892.6,55.076934814453125
2022-01-02T04:14:52.675000,892.65,-18.881011962890625
2022-01-02T04:14:52.725000,892.7,-21.838958740234375
2022-01-02T04:14:52.775000,892.75,27.203102111816406
2022-01-02T04:14:52.825000,892.8,51.245155334472656
2022-01-02T04:14:52.875000,892.85,92.28721618652344
2022-01-02T04:14:52.925000,892.9,-38.67073059082031
2022-01-02T04:14:52.975000,892.95,-157.62867736816406
2022-01-02T04:14:53.025000,893.0,-70.58662414550781
2022-01-02T04:14:53.075000,893.05,-32.54457092285156
2022-01-02T04:14:53.125000,893.1,63.497493743896484
2022-01-02T04:14:53.175000,893.15,51.53955078125
2022-01-02T04:14:53.225000,893.2,-132.4183807373047
2022-01-02T04:14:53.275000,893.25,-128.3763427734375
2022-01-02T04:14:53.325000,893.3,12.665718078613281
2022-01-02T04:14:53.375000,893.35,23.70777130126953
2022-01-02T04:14:53.425000,893.4,-94.25016784667969
2022-01-02T04:14:53.475000,893.45,-62.20811462402344
2022-01-02T04:14:53.525000,893.5,-9.166061401367188
2022-01-02T04:14:53.575000,893.55,8.875999450683594
2022-01-02T04:14:53.625000,893.6,186.91806030273438
2022-01-02T04:14:53.675000,893.65,125.96011352539062
2022-01-02T04:14:53.725000,893.7,-142.9978485107422
2022-01-02T04:14:53.775000,893.75,-186.9557647705078
2022-01-02T04:14:53.825000,893.8,-10.913726806640625
2022-01-02T04:14:53.875000,893.85,87.12833404541016
2022-01-02T04:14:53.925000,893.9,-12.829605102539062
2022-01-02T04:14:53.975000,893.95,-36.78755187988281
2022-01-02T04:14:54.025000,894.0,-116.74549865722656
2022-01-02T04:14:54.075000,894.05,-117.70344543457031
2022-01-02T04:14:54.125000,894.1,149.338623046875
2022-01-02T04:14:54.175000,894.15,42.38066864013672
2022-01-02T04:14:54.225000,894.2,-213.57728576660156
2022-01-02T04:14:54.275000,894.25,-74.53521728515625
2022-01-02T04:14:54.325000,894.3,24.50684356689453
2022-01-02T04:14:54.375000,894.35,48.54889678955078
2022-01-02T04:14:54.425000,894.4,131.59095764160156
2022-01-02T04:14:54.475000,894.45,26.633010864257812
2022-01-02T04:14:54.525000,894.5,-143.32493591308594
2022-01-02T04:14:54.575000,894.55,-69.28288269042969
2022-01-02T04:14:54.625000,894.6,134.75917053222656
2022-01-02T04:14:54.675000,894.65,8.801231384277344
2022-01-02T04:14:54.725000,894.7,-129.15670776367188
2022-01-02T04:14:54.775000,894.75,-78.11465454101562
2022-01-02T04:14:54.825000,894.8,-130.07260131835938
2022-01-02T04:14:54.875000,894.85,55.969459533691406
2022-01-02T04:14:54.925000,894.9,241.01150512695312
2022-01-02T04:14:54.975000,894.95,30.053565979003906
2022-01-02T04:14:55.025000,895.0,-207.9043731689453
2022-01-02T04:14:55.075000,895.05,-29.862319946289062
2022-01-02T04:14:55.125000,895.1,195.17974853515625
2022-01-02T04:14:55.175000,895.15,-16.7781982421875
2022-01-02T04:14:55.225000,895.2,-110.73614501953125
2022-01-02T04:14:55.275000,895.25,-135.69410705566406
2022-01-02T04:14:55.325000,895.3,-155.6520233154297
2022-01-02T04:14:55.375000,895.35,109.3900146484375
2022-01-02T04:14:55.425000,895.4,174.43206787109375
2022-01-02T04:14:55.475000,895.45,4.474128723144531
2022-01-02T04:14:55.525000,895.5,-91.48381042480469
2022-01-02T04:14:55.575000,895.55,88.55824279785156
2022-01-02T04:14:55.625000,895.6,166.6002960205078
2022-01-02T04:14:55.675000,895.65,-36.35765075683594
2022-01-02T04:14:55.725000,895.7,3.6844100952148438
2022-01-02T04:14:55.775000,895.75,-92.27352905273438
2022-01-02T04:14:55.825000,895.8,-223.2314910888672
2022-01-02T04:14:55.875000,895.85,52.810577392578125
2022-01-02T04:14:55.925000,895.9,134.85263061523438
2022-01-02T04:14:55.975000,895.95,-64.10530090332031
2022-01-02T04:14:56.025000,896.0,-201.06324768066406
2022-01-02T04:14:56.075000,896.05,-209.0211944580078
2022-01-02T04:14:56.125000,896.1,-67.97914123535156
2022-01-02T04:14:56.175000,896.15,116.06291961669922
2022-01-02T04:14:56.225000,896.2,162.10498046875
2022-01-02T04:14:56.275000,896.25,-51.85296630859375
2022-01-02T04:14:56.325000,896.3,-195.81092834472656
2022-01-02T04:14:56.375000,896.35,-8.76885986328125
2022-01-02T04:14:56.425000,896.4,59.27320098876953
2022-01-02T04:14:56.475000,896.45,-13.68475341796875
2022-01-02T04:14:56.525000,896.5,70.35731506347656
2022-01-02T04:14:56.575000,896.55,-30.600631713867188
2022-01-02T04:14:56.625000,896.6,-72.55857849121094
2022-01-02T04:14:56.675000,896.65,124.48347473144531
2022-01-02T04:14:56.725000,896.7,11.525535583496094
2022-01-02T04:14:56.775000,896.75,-121.43240356445312
2022-01-02T04:14:56.825000,896.8,-39.390350341796875
2022-01-02T04:14:56.875000,896.85,42.651702880859375
2022-01-02T04:14:56.925000,896.9,24.693756103515625
2022-01-02T04:14:56.975000,896.95,8.735816955566406
2022-01-02T04:14:57.025000,897.0,0.7778701782226562
2022-01-02T04:14:57.075000,897.05,-170.18006896972656
2022-01-02T04:14:57.125000,897.1,-55.13801574707031
2022-01-02T04:14:57.175000,897.15,116.90403747558594
2022-01-02T04:14:57.225000,897.2,-8.053909301757812
2022-01-02T04:14:57.275000,897.25,-43.0118408203125
2022-01-02T04:14:57.325000,897.3,-87.96978759765625
2022-01-02T04:14:57.375000,897.35,-151.92774963378906
2022-01-02T04:14:57.425000,897.4,-45.88568115234375
2022-01-02T04:14:57.475000,897.45,62.156375885009766
2022-01-02T04:14:57.525000,897.5,-29.80157470703125
2022-01-02T04:14:57.575000,897.55,-103.75950622558594
2022-01-02T04:14:57.625000,897.6,-1.7174530029296875
2022-01-02T04:14:57.675000,897.65,52.32460021972656
2022-01-02T04:14:57.725000,897.7,47.366661071777344
2022-01-02T04:14:57.775000,897.75,67.4087142944336
2022-01-02T04:14:57.825000,897.8,43.450767517089844
2022-01-02T04:14:57.875000,897.85,11.492828369140625
2022-01-02T04:14:57.925000,897.9,15.534881591796875
2022-01-02T04:14:57.975000,897.95,-61.423065185546875
2022-01-02T04:14:58.025000,898.0,-107.38101196289062
2022-01-02T04:14:58.075000,898.05,-40.33894348144531
2022-01-02T04:14:58.125000,898.1,63.70310592651367
2022-01-02T04:14:58.175000,898.15,65.74516296386719
2022-01-02T04:14:58.225000,898.2,-38.21278381347656
2022-01-02T04:14:58.275000,898.25,-6.1707305908203125
2022-01-02T04:14:58.325000,898.3,-18.128662109375
2022-01-02T04:14:58.375000,898.35,19.91338348388672
2022-01-02T04:14:58.425000,898.4,183.9554443359375
2022-01-02T04:14:58.475000,898.45,59.99749755859375
2022-01-02T04:14:58.525000,898.5,-39.96044921875
2022-01-02T04:14:58.575000,898.55,72.08161163330078
2022-01-02T04:14:58.625000,898.6,34.12366485595703
2022-01-02T04:14:58.675000,898.65,-23.834274291992188
2022-01-02T04:14:58.725000,898.7,53.20777893066406
2022-01-02T04:14:58.775000,898.75,66.24983215332031
2022-01-02T04:14:58.825000,898.8,-59.70811462402344
2022-01-02T04:14:58.875000,898.85,21.333946228027344
2022-01-02T04:14:58.925000,898.9,163.37600708007812
2022-01-02T04:14:58.975000,898.95,-60.581939697265625
2022-01-02T04:14:59.025000,899.0,-94.53988647460938
2022-01-02T04:14:59.075000,899.05,100.5021743774414
2022-01-02T04:14:59.125000,899.1,99.54422760009766
2022-01-02T04:14:59.175000,899.15,49.58628845214844
2022-01-02T04:14:59.225000,899.2,21.628341674804688
2022-01-02T04:14:59.275000,899.25,-1.3296051025390625
2022-01-02T04:14:59.325000,899.3,-96.28755187988281
2022-01-02T04:14:59.375000,899.35,118.75450897216797
2022-01-02T04:14:59.425000,899.4,299.79656982421875
2022-01-02T04:14:59.475000,899.45,22.838623046875
2022-01-02T04:14:59.525000,899.5,-56.11932373046875
2022-01-02T04:14:59.575000,899.55,-56.0772705078125
2022-01-02T04:14:59.625000,899.6,-5.0352020263671875
2022-01-02T04:14:59.675000,899.65,160.00685119628906
2022-01-02T04:14:59.725000,899.7,53.04890441894531
2022-01-02T04:14:59.775000,899.75,-152.90904235839844
2022-01-02T04:14:59.825000,899.8,-80.86698913574219
2022-01-02T04:14:59.875000,899.85,117.1750717163086
2022-01-02T04:14:59.925000,899.9,123.21712493896484
