time(%Y-%m-%dT%H:%M:%S.%f),rel_time(sec),velocity(c/s)
2022-02-03T08:19:15.109000,1155.1,58.783538818359375
2022-02-03T08:19:15.159000,1155.15,29.769901275634766
2022-02-03T08:19:15.209000,1155.2,-25.24373627
2022-02-03T08:19:15.259000,1155.25,-40.25737762
2022-02-03T08:19:15.309000,1155.3,-40.27101898
2022-02-03T08:19:15.359000,1155.35,-44.28465271
2022-02-03T08:19:15.409000,1155.4,-39.29829407
2022-02-03T08:19:15.459000,1155.45,-12.31193161
2022-02-03T08:19:15.509000,1155.5,-35.32556915
2022-02-03T08:19:15.559000,1155.55,-35.33921051
2022-02-03T08:19:15.609000,1155.6,20.64714813232422
2022-02-03T08:19:15.659000,1155.65,20.63351058959961
2022-02-03T08:19:15.709000,1155.7,27.619871139526367
2022-02-03T08:19:15.759000,1155.75,65.60623168945312
2022-02-03T08:19:15.809000,1155.8,71.59259033203125
2022-02-03T08:19:15.859000,1155.85,70.57894897460938
2022-02-03T08:19:15.909000,1155.9,89.56531524658203
2022-02-03T08:19:15.959000,1155.95,88.55168151855469
2022-02-03T08:19:16.009000,1156,73.53804016113281
2022-02-03T08:19:16.059000,1156.05,83.52439880371094
2022-02-03T08:19:16.109000,1156.1,97.51075744628906
2022-02-03T08:19:16.159000,1156.15,66.49711608886719
2022-02-03T08:19:16.209000,1156.2,18.48348045349121
2022-02-03T08:19:16.259000,1156.25,-14.530159
2022-02-03T08:19:16.309000,1156.3,-49.54380035
2022-02-03T08:19:16.359000,1156.35,-50.55743408
2022-02-03T08:19:16.409000,1156.4,-29.57107544
2022-02-03T08:19:16.459000,1156.45,2.415285110473633
2022-02-03T08:19:16.509000,1156.5,9.40164566
2022-02-03T08:19:16.559000,1156.55,-1.611991882
2022-02-03T08:19:16.609000,1156.6,34.374366760253906
2022-02-03T08:19:16.659000,1156.65,36.36072922
2022-02-03T08:19:16.709000,1156.7,55.34709167480469
2022-02-03T08:19:16.759000,1156.75,89.33345031738281
2022-02-03T08:19:16.809000,1156.8,83.31980895996094
2022-02-03T08:19:16.859000,1156.85,158.30618286132812
2022-02-03T08:19:16.909000,1156.9,204.29254150390625
2022-02-03T08:19:16.959000,1156.95,166.27890014648438
2022-02-03T08:19:17.009000,1157,213.2652587890625
2022-02-03T08:19:17.059000,1157.05,242.25161743164062
2022-02-03T08:19:17.109000,1157.1,165.23797607421875
2022-02-03T08:19:17.159000,1157.15,149.22433471679688
2022-02-03T08:19:17.209000,1157.2,148.2106934
2022-02-03T08:19:17.259000,1157.25,83.19705963134766
2022-02-03T08:19:17.309000,1157.3,60.18341827392578
2022-02-03T08:19:17.359000,1157.35,69.16978454589844
2022-02-03T08:19:17.409000,1157.4,87.15614318847656
2022-02-03T08:19:17.459000,1157.45,90.14250183105469
2022-02-03T08:19:17.509000,1157.5,19.128864288330078
2022-02-03T08:19:17.559000,1157.55,-10.88477325
2022-02-03T08:19:17.609000,1157.6,3.1015853881835938
2022-02-03T08:19:17.659000,1157.65,-14.91205215
2022-02-03T08:19:17.709000,1157.7,3.074308395385742
2022-02-03T08:19:17.759000,1157.75,-8.939331055
2022-02-03T08:19:17.809000,1157.8,-26.9529686
2022-02-03T08:19:17.859000,1157.85,52.033390045166016
2022-02-03T08:19:17.909000,1157.9,65.0197525
2022-02-03T08:19:17.959000,1157.95,32.00611114501953
2022-02-03T08:19:18.009000,1158,66.99247741699219
2022-02-03T08:19:18.059000,1158.05,47.97883605957031
2022-02-03T08:19:18.109000,1158.1,20.965194702148438
2022-02-03T08:19:18.159000,1158.15,39.95155715942383
2022-02-03T08:19:18.209000,1158.2,31.937917709350586
2022-02-03T08:19:18.259000,1158.25,61.924278259277344
2022-02-03T08:19:18.309000,1158.3,105.91063690185547
2022-02-03T08:19:18.359000,1158.35,76.89700317382812
2022-02-03T08:19:18.409000,1158.4,63.88336181640625
2022-02-03T08:19:18.459000,1158.45,49.869720458984375
2022-02-03T08:19:18.509000,1158.5,21.856082916259766
2022-02-03T08:19:18.559000,1158.55,101.84244537353516
2022-02-03T08:19:18.609000,1158.6,109.82880401611328
2022-02-03T08:19:18.659000,1158.65,41.81516647338867
2022-02-03T08:19:18.709000,1158.7,75.80152893066406
2022-02-03T08:19:18.759000,1158.75,56.78788757324219
2022-02-03T08:19:18.809000,1158.8,30.774248123168945
2022-02-03T08:19:18.859000,1158.85,37.76060867
2022-02-03T08:19:18.909000,1158.9,11.746971130371094
2022-02-03T08:19:18.959000,1158.95,33.73332977294922
2022-02-03T08:19:19.009000,1159,39.71969223022461
2022-02-03T08:19:19.059000,1159.05,35.70605469
2022-02-03T08:19:19.109000,1159.1,53.692413330078125
2022-02-03T08:19:19.159000,1159.15,45.678775787353516
2022-02-03T08:19:19.209000,1159.2,50.665138244628906
2022-02-03T08:19:19.259000,1159.25,66.65149688720703
2022-02-03T08:19:19.309000,1159.3,58.637855529785156
2022-02-03T08:19:19.359000,1159.35,7.624217987060547
2022-02-03T08:19:19.409000,1159.4,-1.389419556
2022-02-03T08:19:19.459000,1159.45,57.59693908691406
2022-02-03T08:19:19.509000,1159.5,55.58330154418945
2022-02-03T08:19:19.559000,1159.55,69.56966400146484
2022-02-03T08:19:19.609000,1159.6,109.55602264404297
2022-02-03T08:19:19.659000,1159.65,89.54238891601562
2022-02-03T08:19:19.709000,1159.7,105.52874755859375
2022-02-03T08:19:19.759000,1159.75,96.51510620117188
2022-02-03T08:19:19.809000,1159.8,69.50146484
2022-02-03T08:19:19.859000,1159.85,98.48783111572266
2022-02-03T08:19:19.909000,1159.9,96.47418975830078
2022-02-03T08:19:19.959000,1159.95,100.4605484008789
2022-02-03T08:19:20.009000,1160,75.44691467285156
2022-02-03T08:19:20.059000,1160.05,52.43327331542969
2022-02-03T08:19:20.109000,1160.1,49.41963195800781
2022-02-03T08:19:20.159000,1160.15,-46.5940094
2022-02-03T08:19:20.209000,1160.2,-48.60764313
2022-02-03T08:19:20.259000,1160.25,-2.621284485
2022-02-03T08:19:20.309000,1160.3,-86.63492584
2022-02-03T08:19:20.359000,1160.35,-106.6485672
2022-02-03T08:19:20.409000,1160.4,-87.66220093
2022-02-03T08:19:20.459000,1160.45,-111.6758347
2022-02-03T08:19:20.509000,1160.5,-58.68948364
2022-02-03T08:19:20.559000,1160.55,-25.70312119
2022-02-03T08:19:20.609000,1160.6,-6.716758728
2022-02-03T08:19:20.659000,1160.65,66.26960754394531
2022-02-03T08:19:20.709000,1160.7,81.25596618652344
2022-02-03T08:19:20.759000,1160.75,105.24232482910156
2022-02-03T08:19:20.809000,1160.8,82.22868347167969
2022-02-03T08:19:20.859000,1160.85,73.21504211425781
2022-02-03T08:19:20.909000,1160.9,150.201416
2022-02-03T08:19:20.959000,1160.95,138.18777465820312
2022-02-03T08:19:21.009000,1161,146.17413330078125
2022-02-03T08:19:21.059000,1161.05,170.16049194335938
2022-02-03T08:19:21.109000,1161.1,180.1468505859375
2022-02-03T08:19:21.159000,1161.15,167.13320922851562
2022-02-03T08:19:21.209000,1161.2,118.11957550048828
2022-02-03T08:19:21.259000,1161.25,125.1059341430664
2022-02-03T08:19:21.309000,1161.3,120.09229278564453
2022-02-03T08:19:21.359000,1161.35,94.07865905761719
2022-02-03T08:19:21.409000,1161.4,58.06501770019531
2022-02-03T08:19:21.459000,1161.45,86.05137634277344
2022-02-03T08:19:21.509000,1161.5,72.03773498535156
2022-02-03T08:19:21.559000,1161.55,26.024099349975586
2022-02-03T08:19:21.609000,1161.6,80.01045989990234
2022-02-03T08:19:21.659000,1161.65,8.996820449829102
2022-02-03T08:19:21.709000,1161.7,0.9831809997558594
2022-02-03T08:19:21.759000,1161.75,82.96954345703125
2022-02-03T08:19:21.809000,1161.8,45.955902099609375
2022-02-03T08:19:21.859000,1161.85,51.942264556884766
2022-02-03T08:19:21.909000,1161.9,46.928627014160156
2022-02-03T08:19:21.959000,1161.95,27.91498565673828
2022-02-03T08:19:22.009000,1162,54.90134811401367
2022-02-03T08:19:22.059000,1162.05,84.88771057128906
2022-02-03T08:19:22.109000,1162.1,99.87406921386719
2022-02-03T08:19:22.159000,1162.15,69.86042785644531
2022-02-03T08:19:22.209000,1162.2,107.84679412841797
2022-02-03T08:19:22.259000,1162.25,112.8331527709961
2022-02-03T08:19:22.309000,1162.3,62.81951141357422
2022-02-03T08:19:22.359000,1162.35,96.80587005615234
2022-02-03T08:19:22.409000,1162.4,75.79223633
2022-02-03T08:19:22.459000,1162.45,63.778594970703125
2022-02-03T08:19:22.509000,1162.5,119.76495361328125
2022-02-03T08:19:22.559000,1162.55,88.75131225585938
2022-02-03T08:19:22.609000,1162.6,92.73767852783203
2022-02-03T08:19:22.659000,1162.65,107.72403717041016
2022-02-03T08:19:22.709000,1162.7,12.710399627685547
2022-02-03T08:19:22.759000,1162.75,32.69676208496094
2022-02-03T08:19:22.809000,1162.8,53.68312072753906
2022-02-03T08:19:22.859000,1162.85,42.66948318481445
2022-02-03T08:19:22.909000,1162.9,101.65584564208984
2022-02-03T08:19:22.959000,1162.95,47.64220428466797
2022-02-03T08:19:23.009000,1163,61.62856674194336
2022-02-03T08:19:23.059000,1163.05,88.61492919921875
2022-02-03T08:19:23.109000,1163.1,0.601287842
2022-02-03T08:19:23.159000,1163.15,-4.412349701
2022-02-03T08:19:23.209000,1163.2,-12.42599106
2022-02-03T08:19:23.259000,1163.25,-50.4396286
2022-02-03T08:19:23.309000,1163.3,-62.45326996
2022-02-03T08:19:23.359000,1163.35,-76.46691132
2022-02-03T08:19:23.409000,1163.4,-132.4805603
2022-02-03T08:19:23.459000,1163.45,-147.4941711
2022-02-03T08:19:23.509000,1163.5,-90.50782776
2022-02-03T08:19:23.559000,1163.55,-114.5214615
2022-02-03T08:19:23.609000,1163.6,-82.53510284
2022-02-03T08:19:23.659000,1163.65,-33.5487442
2022-02-03T08:19:23.709000,1163.7,-61.56237793
2022-02-03T08:19:23.759000,1163.75,15.423978805541992
2022-02-03T08:19:23.809000,1163.8,29.410341262817383
2022-02-03T08:19:23.859000,1163.85,-13.60329819
2022-02-03T08:19:23.909000,1163.9,53.38306427001953
2022-02-03T08:19:23.959000,1163.95,77.36942291259766
2022-02-03T08:19:24.009000,1164,73.35578918457031
2022-02-03T08:19:24.059000,1164.05,78.34214782714844
2022-02-03T08:19:24.109000,1164.1,34.32850646972656
2022-02-03T08:19:24.159000,1164.15,30.31486701965332
2022-02-03T08:19:24.209000,1164.2,29.301227569580078
2022-02-03T08:19:24.259000,1164.25,-38.71240997
2022-02-03T08:19:24.309000,1164.3,-48.72605133
2022-02-03T08:19:24.359000,1164.35,-46.73969269
2022-02-03T08:19:24.409000,1164.4,-64.75332642
2022-02-03T08:19:24.459000,1164.45,-28.76696777
2022-02-03T08:19:24.509000,1164.5,-23.78060532
2022-02-03T08:19:24.559000,1164.55,-2.794246674
2022-02-03T08:19:24.609000,1164.6,4.192115783691406
2022-02-03T08:19:24.659000,1164.65,-65.82152557
2022-02-03T08:19:24.709000,1164.7,-29.83516312
2022-02-03T08:19:24.759000,1164.75,-4.848800659
2022-02-03T08:19:24.809000,1164.8,-58.86244202
2022-02-03T08:19:24.859000,1164.85,36.12392044067383
2022-02-03T08:19:24.909000,1164.9,77.11027526855469
2022-02-03T08:19:24.959000,1164.95,51.096641540527344
2022-02-03T08:19:25.009000,1165,124.08300018310547
2022-02-03T08:19:25.059000,1165.05,70.06936645507812
2022-02-03T08:19:25.109000,1165.1,8.055725098
2022-02-03T08:19:25.159000,1165.15,37.042083740234375
2022-02-03T08:19:25.209000,1165.2,2.0284461975097656
2022-02-03T08:19:25.259000,1165.25,11.014806747436523
2022-02-03T08:19:25.309000,1165.3,35.00116729736328
2022-02-03T08:19:25.359000,1165.35,-3.012470245
2022-02-03T08:19:25.409000,1165.4,37.9738884
2022-02-03T08:19:25.459000,1165.45,79.96025085449219
2022-02-03T08:19:25.509000,1165.5,20.946611404418945
2022-02-03T08:19:25.559000,1165.55,2.932971954345703
2022-02-03T08:19:25.609000,1165.6,9.919334411621094
2022-02-03T08:19:25.659000,1165.65,21.90569496154785
2022-02-03T08:19:25.709000,1165.7,91.89205932617188
2022-02-03T08:19:25.759000,1165.75,151.878418
2022-02-03T08:19:25.809000,1165.8,171.86477661132812
2022-02-03T08:19:25.859000,1165.85,193.85113525390625
2022-02-03T08:19:25.909000,1165.9,179.83749389648438
2022-02-03T08:19:25.959000,1165.95,154.8238525390625
2022-02-03T08:19:26.009000,1166,179.81021118164062
2022-02-03T08:19:26.059000,1166.05,165.79656982421875
2022-02-03T08:19:26.109000,1166.1,132.78294372558594
2022-02-03T08:19:26.159000,1166.15,94.76930236816406
2022-02-03T08:19:26.209000,1166.2,49.75566482543945
2022-02-03T08:19:26.259000,1166.25,53.742027282714844
2022-02-03T08:19:26.309000,1166.3,54.72838592529297
2022-02-03T08:19:26.359000,1166.35,34.71474838256836
2022-02-03T08:19:26.409000,1166.4,0.7011089324951172
2022-02-03T08:19:26.459000,1166.45,-21.31253052
2022-02-03T08:19:26.509000,1166.5,-36.32617188
2022-02-03T08:19:26.559000,1166.55,-27.33980942
2022-02-03T08:19:26.609000,1166.6,-41.35344696
2022-02-03T08:19:26.659000,1166.65,-57.36708832
2022-02-03T08:19:26.709000,1166.7,1.6192741394042969
2022-02-03T08:19:26.759000,1166.75,-6.394363403
2022-02-03T08:19:26.809000,1166.8,-8.408004761
2022-02-03T08:19:26.859000,1166.85,18.578357696533203
2022-02-03T08:19:26.909000,1166.9,-30.43528366
2022-02-03T08:19:26.959000,1166.95,-36.4489212
2022-02-03T08:19:27.009000,1167,-67.46256256
2022-02-03T08:19:27.059000,1167.05,-108.4762039
2022-02-03T08:19:27.109000,1167.1,-111.4898453
2022-02-03T08:19:27.159000,1167.15,-140.503479
2022-02-03T08:19:27.209000,1167.2,-135.5171204
2022-02-03T08:19:27.259000,1167.25,-197.5307617
2022-02-03T08:19:27.309000,1167.3,-235.5443726
2022-02-03T08:19:27.359000,1167.35,-218.5580444
2022-02-03T08:19:27.409000,1167.4,-268.5716553
2022-02-03T08:19:27.459000,1167.45,-229.5852966
2022-02-03T08:19:27.509000,1167.5,-196.598938
2022-02-03T08:19:27.559000,1167.55,-191.6125793
2022-02-03T08:19:27.609000,1167.6,-133.6262207
2022-02-03T08:19:27.659000,1167.65,-132.6398621
2022-02-03T08:19:27.709000,1167.7,-135.6535034
2022-02-03T08:19:27.759000,1167.75,-95.66714478
2022-02-03T08:19:27.809000,1167.8,-32.68078613
2022-02-03T08:19:27.859000,1167.85,13.305574417114258
2022-02-03T08:19:27.909000,1167.9,45.291934967041016
2022-02-03T08:19:27.959000,1167.95,85.27829742
2022-02-03T08:19:28.009000,1168,113.26465606689453
2022-02-03T08:19:28.059000,1168.05,147.2510223388672
2022-02-03T08:19:28.109000,1168.1,138.2373809814453
2022-02-03T08:19:28.159000,1168.15,119.22373962402344
2022-02-03T08:19:28.209000,1168.2,119.21009826660156
2022-02-03T08:19:28.259000,1168.25,108.19646453857422
2022-02-03T08:19:28.309000,1168.3,154.18283081054688
2022-02-03T08:19:28.359000,1168.35,150.1691895
2022-02-03T08:19:28.409000,1168.4,94.15554809570312
2022-02-03T08:19:28.459000,1168.45,106.14190673828125
2022-02-03T08:19:28.509000,1168.5,132.12826538085938
2022-02-03T08:19:28.559000,1168.55,133.1146240234375
2022-02-03T08:19:28.609000,1168.6,71.10099029541016
2022-02-03T08:19:28.659000,1168.65,61.08734893798828
2022-02-03T08:19:28.709000,1168.7,90.07371520996094
2022-02-03T08:19:28.759000,1168.75,32.06007004
2022-02-03T08:19:28.809000,1168.8,61.04643249511719
2022-02-03T08:19:28.859000,1168.85,113.03279113769531
2022-02-03T08:19:28.909000,1168.9,73.01914978027344
2022-02-03T08:19:28.959000,1168.95,84.00551605
2022-02-03T08:19:29.009000,1169,101.99187469482422
2022-02-03T08:19:29.059000,1169.05,59.97823715209961
2022-02-03T08:19:29.109000,1169.1,29.964597702026367
2022-02-03T08:19:29.159000,1169.15,28.950958251953125
2022-02-03T08:19:29.209000,1169.2,5.937320709228516
2022-02-03T08:19:29.259000,1169.25,-15.07632065
2022-02-03T08:19:29.309000,1169.3,-9.089958191
2022-02-03T08:19:29.359000,1169.35,-5.103595734
2022-02-03T08:19:29.409000,1169.4,3.882762908935547
2022-02-03T08:19:29.459000,1169.45,-12.13087463
2022-02-03T08:19:29.509000,1169.5,-17.14451599
2022-02-03T08:19:29.559000,1169.55,9.841846466064453
2022-02-03T08:19:29.609000,1169.6,23.82820701599121
2022-02-03T08:19:29.659000,1169.65,44.81456756591797
2022-02-03T08:19:29.709000,1169.7,55.80093002319336
2022-02-03T08:19:29.759000,1169.75,87.78729248046875
2022-02-03T08:19:29.809000,1169.8,130.77365112304688
2022-02-03T08:19:29.859000,1169.85,144.7600098
2022-02-03T08:19:29.909000,1169.9,152.74636840820312
2022-02-03T08:19:29.959000,1169.95,151.73272705078125
2022-02-03T08:19:30.009000,1170,155.71908569335938
2022-02-03T08:19:30.059000,1170.05,139.7054443359375
2022-02-03T08:19:30.109000,1170.1,136.6918182373047
2022-02-03T08:19:30.159000,1170.15,145.6781768798828
2022-02-03T08:19:30.209000,1170.2,118.66453552246094
2022-02-03T08:19:30.259000,1170.25,96.65090179
2022-02-03T08:19:30.309000,1170.3,55.63726043701172
2022-02-03T08:19:30.359000,1170.35,32.62362289428711
2022-02-03T08:19:30.409000,1170.4,20.609981536865234
2022-02-03T08:19:30.459000,1170.45,-20.40365601
2022-02-03T08:19:30.509000,1170.5,-41.41729736
2022-02-03T08:19:30.559000,1170.55,-45.43093872
2022-02-03T08:19:30.609000,1170.6,-74.44457245
2022-02-03T08:19:30.659000,1170.65,-71.45821381
2022-02-03T08:19:30.709000,1170.7,-32.47185516
2022-02-03T08:19:30.759000,1170.75,-57.48548889
2022-02-03T08:19:30.809000,1170.8,-49.49913025
2022-02-03T08:19:30.859000,1170.85,5.487230301
2022-02-03T08:19:30.909000,1170.9,10.473590850830078
2022-02-03T08:19:30.959000,1170.95,14.459951400756836
2022-02-03T08:19:31.009000,1171,47.446311950683594
2022-02-03T08:19:31.059000,1171.05,55.432674407958984
2022-02-03T08:19:31.109000,1171.1,45.419036865234375
2022-02-03T08:19:31.159000,1171.15,58.40539551
2022-02-03T08:19:31.209000,1171.2,36.39175796508789
2022-02-03T08:19:31.259000,1171.25,68.37811279296875
2022-02-03T08:19:31.309000,1171.3,79.36447906
2022-02-03T08:19:31.359000,1171.35,45.35083770751953
2022-02-03T08:19:31.409000,1171.4,129.3372039794922
2022-02-03T08:19:31.459000,1171.45,138.3235626220703
2022-02-03T08:19:31.509000,1171.5,113.30992126464844
2022-02-03T08:19:31.559000,1171.55,128.29627990722656
2022-02-03T08:19:31.609000,1171.6,131.28265380859375
2022-02-03T08:19:31.659000,1171.65,131.26901245117188
2022-02-03T08:19:31.709000,1171.7,87.25537109
2022-02-03T08:19:31.759000,1171.75,129.24172973632812
2022-02-03T08:19:31.809000,1171.8,161.22808837890625
2022-02-03T08:19:31.859000,1171.85,131.21444702148438
2022-02-03T08:19:31.909000,1171.9,175.2008056640625
2022-02-03T08:19:31.959000,1171.95,154.18716430664062
2022-02-03T08:19:32.009000,1172,94.17353057861328
2022-02-03T08:19:32.059000,1172.05,85.15989685058594
2022-02-03T08:19:32.109000,1172.1,35.14625549316406
2022-02-03T08:19:32.159000,1172.15,18.132614135742188
2022-02-03T08:19:32.209000,1172.2,50.11897277832031
2022-02-03T08:19:32.259000,1172.25,43.10533524
2022-02-03T08:19:32.309000,1172.3,-2.908302307
2022-02-03T08:19:32.359000,1172.35,-16.92194366
2022-02-03T08:19:32.409000,1172.4,30.06441879272461
2022-02-03T08:19:32.459000,1172.45,3.050779342651367
2022-02-03T08:19:32.509000,1172.5,-15.96286011
2022-02-03T08:19:32.559000,1172.55,-18.97649765
2022-02-03T08:19:32.609000,1172.6,-53.99013519
2022-02-03T08:19:32.659000,1172.65,-33.00377655
2022-02-03T08:19:32.709000,1172.7,-74.01741791
2022-02-03T08:19:32.759000,1172.75,-74.03105164
2022-02-03T08:19:32.809000,1172.8,-26.04469299
2022-02-03T08:19:32.859000,1172.85,-45.05833435
2022-02-03T08:19:32.909000,1172.9,-29.07197189
2022-02-03T08:19:32.959000,1172.95,-11.08560944
2022-02-03T08:19:33.009000,1173,12.900749206542969
2022-02-03T08:19:33.059000,1173.05,-12.11288834
2022-02-03T08:19:33.109000,1173.1,-61.12652588
2022-02-03T08:19:33.159000,1173.15,-55.14016724
2022-02-03T08:19:33.209000,1173.2,-92.15380859
2022-02-03T08:19:33.259000,1173.25,-106.1674423
2022-02-03T08:19:33.309000,1173.3,-92.18108368
2022-02-03T08:19:33.359000,1173.35,-97.19472504
2022-02-03T08:19:33.409000,1173.4,-86.20835876
2022-02-03T08:19:33.459000,1173.45,-107.2220078
2022-02-03T08:19:33.509000,1173.5,-120.2356339
2022-02-03T08:19:33.559000,1173.55,-96.24927521
2022-02-03T08:19:33.609000,1173.6,-80.26291656
2022-02-03T08:19:33.659000,1173.65,-59.27655792
2022-02-03T08:19:33.709000,1173.7,-37.29019928
2022-02-03T08:19:33.759000,1173.75,-12.30383682
2022-02-03T08:19:33.809000,1173.8,-23.31747437
2022-02-03T08:19:33.859000,1173.85,-53.33111572
2022-02-03T08:19:33.909000,1173.9,-25.34475327
2022-02-03T08:19:33.959000,1173.95,0.6416072845458984
2022-02-03T08:19:34.009000,1174,1.6279678344726562
2022-02-03T08:19:34.059000,1174.05,14.614330291748047
2022-02-03T08:19:34.109000,1174.1,3.6006908416748047
2022-02-03T08:19:34.159000,1174.15,-12.41294861
2022-02-03T08:19:34.209000,1174.2,2.5734119415283203
2022-02-03T08:19:34.259000,1174.25,32.55977249145508
2022-02-03T08:19:34.309000,1174.3,10.546134948730469
2022-02-03T08:19:34.359000,1174.35,-12.46750641
2022-02-03T08:19:34.409000,1174.4,21.518856048583984
2022-02-03T08:19:34.459000,1174.45,3.505216598510742
2022-02-03T08:19:34.509000,1174.5,2.491577148
2022-02-03T08:19:34.559000,1174.55,20.47793960571289
2022-02-03T08:19:34.609000,1174.6,-9.535701752
2022-02-03T08:19:34.659000,1174.65,16.450660705566406
2022-02-03T08:19:34.709000,1174.7,27.437021255493164
2022-02-03T08:19:34.759000,1174.75,17.423381805419922
2022-02-03T08:19:34.809000,1174.8,52.40974426269531
2022-02-03T08:19:34.859000,1174.85,26.39610481262207
2022-02-03T08:19:34.909000,1174.9,-11.61753464
2022-02-03T08:19:34.959000,1174.95,7.368825912475586
2022-02-03T08:19:35.009000,1175,-7.644813538
2022-02-03T08:19:35.059000,1175.05,-5.65845108
2022-02-03T08:19:35.109000,1175.1,-33.67208862
2022-02-03T08:19:35.159000,1175.15,-66.68572998
2022-02-03T08:19:35.209000,1175.2,-5.699367523
2022-02-03T08:19:35.259000,1175.25,-54.71300507
2022-02-03T08:19:35.309000,1175.3,-95.72664642
2022-02-03T08:19:35.359000,1175.35,-76.74028778
2022-02-03T08:19:35.409000,1175.4,-100.7539291
2022-02-03T08:19:35.459000,1175.45,-67.76756287
2022-02-03T08:19:35.509000,1175.5,-65.78120422
2022-02-03T08:19:35.559000,1175.55,-49.79484558
2022-02-03T08:19:35.609000,1175.6,-1.808483124
2022-02-03T08:19:35.659000,1175.65,27.177879333496094
2022-02-03T08:19:35.709000,1175.7,42.16423797607422
2022-02-03T08:19:35.759000,1175.75,70.15060424804688
2022-02-03T08:19:35.809000,1175.8,123.1369629
2022-02-03T08:19:35.859000,1175.85,113.12332153320312
2022-02-03T08:19:35.909000,1175.9,125.10968017578125
2022-02-03T08:19:35.959000,1175.95,94.09603881835938
2022-02-03T08:19:36.009000,1176,17.08240509033203
2022-02-03T08:19:36.059000,1176.05,63.068763732910156
2022-02-03T08:19:36.109000,1176.1,44.05512619018555
2022-02-03T08:19:36.159000,1176.15,-11.95851135
2022-02-03T08:19:36.209000,1176.2,32.02784729003906
2022-02-03T08:19:36.259000,1176.25,26.014209747314453
2022-02-03T08:19:36.309000,1176.3,23.000572204589844
2022-02-03T08:19:36.359000,1176.35,18.98693084716797
2022-02-03T08:19:36.409000,1176.4,-13.0267067
2022-02-03T08:19:36.459000,1176.45,34.959651947021484
2022-02-03T08:19:36.509000,1176.5,36.946014404296875
2022-02-03T08:19:36.559000,1176.55,43.932376861572266
2022-02-03T08:19:36.609000,1176.6,105.91873931884766
2022-02-03T08:19:36.659000,1176.65,111.90509796142578
2022-02-03T08:19:36.709000,1176.7,127.8914566040039
2022-02-03T08:19:36.759000,1176.75,101.87782287597656
2022-02-03T08:19:36.809000,1176.8,64.86418151855469
2022-02-03T08:19:36.859000,1176.85,62.85054016113281
2022-02-03T08:19:36.909000,1176.9,61.83690262
2022-02-03T08:19:36.959000,1176.95,49.823265075683594
2022-02-03T08:19:37.009000,1177,1.8096237182617188
2022-02-03T08:19:37.059000,1177.05,-13.20401382
2022-02-03T08:19:37.109000,1177.1,-33.21765137
2022-02-03T08:19:37.159000,1177.15,-61.23129272
2022-02-03T08:19:37.209000,1177.2,-77.24493408
2022-02-03T08:19:37.259000,1177.25,-126.2585678
2022-02-03T08:19:37.309000,1177.3,-149.2722168
2022-02-03T08:19:37.359000,1177.35,-158.2858582
2022-02-03T08:19:37.409000,1177.4,-167.2994995
2022-02-03T08:19:37.459000,1177.45,-192.3131409
2022-02-03T08:19:37.509000,1177.5,-230.3267517
2022-02-03T08:19:37.559000,1177.55,-207.3403931
2022-02-03T08:19:37.609000,1177.6,-168.3540344
2022-02-03T08:19:37.659000,1177.65,-142.3676758
2022-02-03T08:19:37.709000,1177.7,-96.38132477
2022-02-03T08:19:37.759000,1177.75,-50.39496613
2022-02-03T08:19:37.809000,1177.8,1.5913982391357422
2022-02-03T08:19:37.859000,1177.85,36.57775879
2022-02-03T08:19:37.909000,1177.9,94.56411743164062
2022-02-03T08:19:37.959000,1177.95,164.55047607421875
2022-02-03T08:19:38.009000,1178,164.53683471679688
2022-02-03T08:19:38.059000,1178.05,205.5231934
2022-02-03T08:19:38.109000,1178.1,220.50955200195312
2022-02-03T08:19:38.159000,1178.15,184.49591064453125
2022-02-03T08:19:38.209000,1178.2,204.4822998046875
2022-02-03T08:19:38.259000,1178.25,143.46864318847656
2022-02-03T08:19:38.309000,1178.3,132.45501708984375
2022-02-03T08:19:38.359000,1178.35,145.44137573242188
2022-02-03T08:19:38.409000,1178.4,65.42773438
2022-02-03T08:19:38.459000,1178.45,81.41409301757812
2022-02-03T08:19:38.509000,1178.5,78.40045166015625
2022-02-03T08:19:38.559000,1178.55,77.38681030273438
2022-02-03T08:19:38.609000,1178.6,94.37316895
2022-02-03T08:19:38.659000,1178.65,26.359535217285156
2022-02-03T08:19:38.709000,1178.7,36.34589385986328
2022-02-03T08:19:38.759000,1178.75,72.33226013183594
2022-02-03T08:19:38.809000,1178.8,33.31861877441406
2022-02-03T08:19:38.859000,1178.85,50.30497741699219
2022-02-03T08:19:38.909000,1178.9,119.29133605957031
2022-02-03T08:19:38.959000,1178.95,87.27769470214844
2022-02-03T08:19:39.009000,1179,26.264060974121094
2022-02-03T08:19:39.059000,1179.05,41.25041961669922
2022-02-03T08:19:39.109000,1179.1,21.23678207397461
2022-02-03T08:19:39.159000,1179.15,-34.77685547
2022-02-03T08:19:39.209000,1179.2,-14.79049683
2022-02-03T08:19:39.259000,1179.25,-9.804134369
2022-02-03T08:19:39.309000,1179.3,-25.81777191
2022-02-03T08:19:39.359000,1179.35,12.168586730957031
2022-02-03T08:19:39.409000,1179.4,0.15494728088378906
2022-02-03T08:19:39.459000,1179.45,27.14130973815918
2022-02-03T08:19:39.509000,1179.5,82.12767028808594
2022-02-03T08:19:39.559000,1179.55,42.11402893066406
